ID,Cluster,Age_Grp,Gender,ADC,Reg_Flv,Reg_Len,Reg_PrcComb,Reg_Barrel,Reg_Tar,HH_Inc,Mon_Allowance,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
"1,028",Clus 1,G 7,G 2,20,G 2,G 1,G 2,G 3,G 1,G 9,G 5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,-1,0,0,1,-1,0,1,1,0
"1,029",Clus 4,G 10,G 2,30,G 2,G 1,G 1,G 1,G 2,G 2,G 4,0,0,-1,0,0,-1,0,1,0,0,-1,0,-1,0,1,0,-1,0,-1,-1,0,-1,1,0,0,-1,1,1,1,1,0,0
"1,030",Clus 3,G 4,G 1,15,G 1,G 1,G 1,G 1,G 3,G 4,G 2,-1,-1,0,1,-1,0,-1,1,0,-1,0,0,-1,0,1,0,-1,-1,-1,0,-1,1,0,-1,0,1,0,1,0,1,1,0
"1,031",Clus 3,G 5,G 1,6,G 1,G 1,G 1,G 1,G 3,G 9,G 2,0,-1,-1,1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,-1,0,0,1,0,0,1,0,-1,0,0,1,-1,0,1,1
"1,032",Clus 5,G 7,G 2,10,G 1,G 1,G 1,G 1,G 3,G 4,G 4,0,-1,-1,1,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,0,1,0,-1,0,1,0,1,1,1,-1
"1,033",Clus 5,G 10,G 2,30,G 1,G 1,G 2,G 1,G 4,G 5,G 3,0,-1,-1,1,0,0,1,1,0,0,0,-1,0,0,-1,-1,0,0,-1,0,0,-1,1,0,0,0,1,0,1,0,1,0
"1,034",Clus 3,G 8,G 1,8,G 1,G 2,G 1,G 2,G 1,G 10,G 3,1,0,0,1,0,-1,-1,1,0,1,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,-1,0,1,1,0,1,0,1
"1,035",Clus 2,G 10,G 2,20,G 2,G 1,G 2,G 1,G 3,G 4,G 2,-1,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,-1,1,0,0,-1,0,0,-1,1,-1,0,1,0,1,0,-1,0
"1,036",Clus 2,G 7,G 2,10,G 2,G 1,G 2,G 1,G 2,G 8,G 5,0,-1,-1,0,0,-1,1,1,0,0,-1,0,0,0,0,-1,0,0,-1,-1,-1,1,1,0,-1,0,1,0,0,1,0,-1
"1,037",Clus 4,G 7,G 2,15,G 2,G 2,G 2,G 1,G 4,G 3,G 4,-1,-1,-1,1,-1,0,-1,-1,1,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,1,1,1,0,0,-1
"1,038",Clus 1,G 7,G 2,15,G 1,G 1,G 2,G 1,G 2,G 3,G 5,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,0,-1,0,0,-1,0,0,1,1,0,1,1,0,1,0,1,1,-1
"1,039",Clus 4,G 7,G 1,10,G 2,G 2,G 2,G 1,G 4,G 2,G 5,1,-1,-1,0,0,0,-1,0,1,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,1,0,-1,-1,0,0,1,1,0,-1
"1,040",Clus 1,G 6,G 2,20,G 2,G 1,G 2,G 1,G 2,G 4,G 6,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0
"1,041",Clus 4,G 10,G 1,8,G 2,G 1,G 2,G 1,G 4,G 3,G 2,0,0,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,1,1,-1,-1,1,0,0,1,-1,-1
"1,043",Clus 3,G 5,G 1,8,G 1,G 2,G 1,G 2,G 1,G 3,G 1,0,0,0,0,0,0,-1,1,0,0,-1,1,-1,-1,0,0,-1,-1,-1,-1,0,0,1,0,0,0,1,1,0,1,1,-1
"1,045",Clus 1,G 9,G 2,20,G 1,G 1,G 1,G 1,G 1,G 9,G 5,0,0,0,0,0,0,-1,1,1,0,-1,-1,1,0,0,-1,1,0,-1,-1,0,1,1,0,0,-1,0,1,0,0,1,0
"1,046",Clus 5,G 5,G 1,30,G 1,G 1,G 1,G 1,G 3,G 3,G 3,0,0,0,1,0,1,-1,0,1,0,-1,1,-1,-1,0,-1,-1,0,-1,0,0,0,1,0,0,0,0,0,1,0,1,-1
"1,048",Clus 5,G 6,G 2,15,G 2,G 1,G 2,G 1,G 1,G 2,G 1,-1,-1,-1,0,-1,0,-1,1,1,1,0,0,-1,0,0,-1,0,0,-1,0,0,0,1,0,-1,0,0,1,1,1,0,-1
"1,049",Clus 4,G 7,G 2,30,G 2,G 1,G 1,G 1,G 4,G 3,G 5,0,-1,-1,0,0,0,-1,0,1,0,-1,0,-1,1,0,-1,0,0,-1,0,1,-1,1,0,-1,-1,0,1,1,0,0,0
"1,050",Clus 4,G 7,G 2,20,G 2,G 2,G 2,G 1,G 1,G 4,G 10,0,-1,0,1,0,0,-1,0,1,0,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,1,0,-1,-1,0,1,1,1,-1,0
"1,052",Clus 2,G 6,G 2,10,G 2,G 1,G 1,G 1,G 4,G 4,G 3,-1,-1,-1,1,-1,-1,0,0,1,1,-1,1,0,0,0,-1,0,1,-1,0,1,0,1,0,-1,0,1,0,1,0,0,-1
"1,053",Clus 3,G 5,G 1,5,G 1,G 2,G 1,G 3,G 1,G 10,G 6,1,1,-1,0,-1,0,-1,0,1,0,-1,0,-1,0,0,0,0,-1,0,-1,0,0,1,-1,-1,0,0,1,0,1,0,0
"1,054",Clus 4,G 8,G 2,10,G 2,G 1,G 2,G 1,G 3,G 2,G 13,1,-1,-1,0,0,0,-1,1,1,0,0,-1,1,1,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,1,1,1,0,-1
"1,055",Clus 5,G 6,G 2,10,G 1,G 2,G 1,G 2,G 2,G 5,G 3,-1,0,-1,1,0,0,-1,1,0,0,-1,0,0,0,1,-1,0,-1,-1,0,0,0,0,0,0,1,0,1,0,0,1,-1
"1,056",Clus 4,G 9,G 1,15,G 2,G 1,G 2,G 1,G 4,G 4,G 1,0,-1,0,0,0,-1,-1,0,1,0,-1,0,0,0,0,-1,0,-1,-1,0,0,-1,1,0,-1,-1,0,0,1,1,-1,0
"1,057",Clus 2,G 10,G 2,15,G 1,G 2,G 2,G 1,G 1,G 3,G 4,0,0,-1,0,-1,0,0,0,1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0,1,0,-1,-1,0,1,0,1,0,0
"1,058",Clus 4,G 8,G 2,7,G 2,G 2,G 2,G 1,G 1,G 6,G 4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,1,1,-1,-1,1,1,1,1,-1,-1
"1,060",Clus 1,G 8,G 2,15,G 1,G 1,G 2,G 1,G 1,G 2,G 5,0,0,-1,0,-1,-1,0,1,1,0,-1,-1,0,-1,0,-1,0,0,0,-1,0,0,1,1,1,1,0,0,1,1,1,-1
"1,061",Clus 1,G 9,G 2,8,G 1,G 2,G 1,G 3,G 2,G 6,G 8,1,1,0,1,-1,0,0,-1,1,0,-1,0,-1,0,0,-1,0,0,-1,-1,-1,0,1,0,0,0,-1,1,0,0,1,0
"1,063",Clus 2,G 6,G 2,20,G 2,G 1,G 1,G 1,G 2,G 6,G 2,0,0,-1,0,0,1,0,0,0,-1,-1,1,-1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,1,1,0,0
"1,064",Clus 2,G 6,G 2,30,G 2,G 1,G 1,G 1,G 4,G 7,G 5,0,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,1,-1,0,0,1,1,0,-1,-1,0,1,1,0,-1,0
"1,065",Clus 3,G 6,G 1,3,G 1,G 2,G 2,G 1,G 1,G 5,G 1,-1,0,-1,0,0,0,-1,0,1,1,-1,0,0,0,0,-1,1,-1,0,-1,0,-1,1,0,1,1,0,0,1,1,1,-1
"1,066",Clus 5,G 7,G 2,20,G 1,G 1,G 2,G 1,G 1,G 6,G 4,0,-1,0,0,0,-1,-1,1,1,0,-1,0,0,0,0,0,0,0,-1,0,1,-1,0,-1,-1,-1,1,0,1,1,1,-1
"1,067",Clus 4,G 10,G 2,30,G 2,G 2,G 2,G 1,G 1,G 4,G 3,0,0,-1,0,0,0,0,0,1,-1,0,1,0,0,1,-1,0,-1,-1,0,0,0,1,0,-1,-1,1,0,1,1,-1,0
"1,068",Clus 3,G 6,G 2,5,G 2,G 1,G 2,G 1,G 1,G 3,G 6,0,0,-1,0,0,0,-1,1,0,-1,-1,0,0,0,1,-1,0,-1,0,0,0,0,1,1,-1,-1,0,1,1,1,0,0
"1,070",Clus 4,G 9,G 2,30,G 2,G 1,G 2,G 3,G 1,G 10,G 6,-1,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,-1,0,1,1,1,-1,0
"1,071",Clus 4,G 7,G 1,20,G 2,G 2,G 2,G 1,G 4,G 4,G 1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,0,0,0,1,0,-1,-1,1,1,1,1,-1,-1
"1,072",Clus 5,G 7,G 1,10,G 1,G 1,G 2,G 1,G 3,G 7,G 2,-1,-1,-1,0,0,0,0,1,1,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,1,0,0,0,0,1,1,0,1,0
"1,073",Clus 2,G 5,G 2,4,G 2,G 1,G 1,G 1,G 4,G 2,G 5,-1,-1,-1,1,0,0,-1,-1,0,1,0,0,0,0,0,0,0,-1,-1,1,0,0,1,0,-1,-1,1,0,0,0,1,0
"1,074",Clus 2,G 7,G 1,15,G 2,G 1,G 2,G 1,G 4,G 4,G 5,-1,-1,0,1,0,1,0,1,1,-1,0,1,0,1,0,1,0,0,-1,1,0,0,0,0,-1,-1,0,1,0,0,-1,0
"1,075",Clus 3,G 7,G 1,13,G 1,G 2,G 1,G 2,G 1,G 3,G 1,0,0,-1,0,-1,0,0,1,0,1,-1,1,-1,0,0,0,-1,-1,0,0,0,0,1,-1,0,0,0,1,1,1,1,-1
"1,077",Clus 4,G 7,G 2,10,G 2,G 2,G 2,G 1,G 1,G 2,G 1,0,0,-1,1,0,0,0,1,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,1,-1,-1,-1,1,1,1,1,-1,0
"1,079",Clus 4,G 7,G 2,18,G 2,G 1,G 2,G 1,G 1,G 3,G 5,-1,-1,-1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,0,0,1,1,-1,0
"1,080",Clus 3,G 8,G 1,10,G 1,G 2,G 1,G 2,G 1,G 6,G 1,0,0,-1,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,1,0,1,0,1,1,0,1,0,-1,1,0
"1,081",Clus 2,G 6,G 1,20,G 2,G 1,G 1,G 1,G 3,G 2,G 5,-1,0,-1,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,1,-1,0
"1,083",Clus 1,G 6,G 2,20,G 1,G 2,G 2,G 1,G 1,G 1,G 2,0,0,1,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,1,1,1,1,-1
"1,084",Clus 5,G 6,G 2,15,G 1,G 2,G 2,G 1,G 1,G 5,G 3,1,0,-1,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,-1,-1,0,0,-1,1,1,-1,0,1,1,0,1,1,-1
"1,085",Clus 5,G 9,G 2,10,G 2,G 2,G 2,G 1,G 1,G 2,G 2,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,0,1,1,1,1,0,-1
"1,086",Clus 3,G 8,G 1,15,G 1,G 2,G 2,G 3,G 2,G 5,G 3,1,0,-1,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,-1,-1,-1,1,0,-1,-1,1,1,1,1,1,0
"1,087",Clus 4,G 7,G 2,40,G 2,G 1,G 1,G 1,G 4,G 3,G 3,0,0,0,1,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,-1,-1,0,1,1,1,1,-1,-1
"1,088",Clus 5,G 8,G 2,30,G 2,G 1,G 2,G 1,G 1,G 3,G 2,0,0,-1,0,0,0,-1,0,1,0,-1,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,1,1,1,0,-1
"1,089",Clus 1,G 8,G 1,10,G 1,G 1,G 1,G 1,G 2,G 6,G 2,1,1,0,0,-1,0,1,0,1,1,0,0,-1,0,0,0,0,-1,-1,-1,0,0,1,-1,1,1,0,1,1,0,1,-1
"1,090",Clus 5,G 6,G 2,20,G 1,G 1,G 1,G 1,G 4,G 1,G 2,0,0,-1,0,0,-1,-1,1,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,0,0,0,1,0,1,1,1,-1
"1,092",Clus 1,G 8,G 2,10,G 1,G 1,G 3,G 1,G 2,G 6,G 4,0,0,0,0,0,-1,0,1,1,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,1,0,1,0,0,1,1,1,1,0
"1,093",Clus 5,G 8,G 2,10,G 2,G 1,G 2,G 1,G 1,G 8,G 2,-1,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,1,-1,-1,-1,0,1,0,0,0,0,1,1,1,1,0,-1
"1,095",Clus 1,G 10,G 2,10,G 1,G 1,G 1,G 1,G 3,G 8,G 11,0,0,0,0,-1,0,1,1,1,-1,-1,-1,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,1,1,1,1,1,1,0
"1,098",Clus 4,G 8,G 1,30,G 2,G 1,G 2,G 1,G 2,G 1,G 3,0,1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,-1,1,-1,-1,0,0,0,1,0,0,0,1,1,0,1,1,-1
"1,099",Clus 3,G 8,G 2,25,G 1,G 2,G 1,G 2,G 1,G 8,G 16,0,0,-1,0,-1,0,0,0,0,-1,0,1,-1,0,0,0,0,0,-1,-1,0,-1,1,0,0,-1,1,1,0,1,1,0
"1,100",Clus 1,G 9,G 2,10,G 2,G 1,G 2,G 1,G 2,G 6,G 3,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0,1,0,0,-1,-1,0,1,1,0,0
"1,101",Clus 2,G 5,G 2,15,G 1,G 1,G 1,G 1,G 4,G 7,G 5,1,0,0,0,-1,1,0,0,1,0,0,0,0,1,0,1,-1,0,0,-1,-1,0,1,-1,0,-1,0,0,1,1,1,0
"1,102",Clus 4,G 9,G 1,3,G 2,G 1,G 1,G 1,G 4,G 7,G 16,-1,0,-1,1,0,0,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,1,0,0,0,-1
"1,104",Clus 3,G 8,G 1,50,G 1,G 1,G 1,G 1,G 2,G 5,G 6,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,0,-1,0,1,-1,1,1,0,1,1,0,1,0
"1,105",Clus 1,G 8,G 2,20,G 1,G 1,G 1,G 1,G 2,G 9,G 6,0,-1,-1,0,-1,0,-1,-1,0,1,0,-1,0,0,0,-1,0,0,-1,0,1,0,1,0,1,1,-1,-1,1,-1,1,-1
"1,106",Clus 3,G 7,G 2,10,G 1,G 1,G 2,G 3,G 1,G 9,G 3,0,1,-1,1,0,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,1,-1,0,0,1,1,1,1,1,0
"1,107",Clus 1,G 6,G 2,10,G 1,G 1,G 1,G 1,G 3,G 11,G 3,-1,0,-1,1,0,0,-1,0,0,0,-1,0,-1,0,0,1,0,-1,-1,1,0,1,0,0,0,0,1,1,0,0,1,-1
"1,109",Clus 1,G 5,G 2,15,G 1,G 1,G 2,G 1,G 2,G 5,G 3,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,1,1,0
"1,110",Clus 4,G 9,G 2,20,G 2,G 2,G 2,G 1,G 3,G 7,G 4,0,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,1,0,1,0,-1,-1,1,1,1,1,-1,-1
"1,111",Clus 5,G 9,G 2,30,G 2,G 1,G 1,G 1,G 4,G 2,G 1,0,-1,0,0,0,0,0,1,0,1,-1,0,-1,0,0,-1,1,-1,-1,0,0,0,1,0,0,0,0,1,1,0,1,0
"1,112",Clus 2,G 10,G 2,20,G 2,G 2,G 2,G 1,G 4,G 7,G 12,1,0,0,-1,0,1,1,0,1,0,0,0,-1,1,0,1,0,0,-1,-1,0,1,1,0,0,0,-1,-1,1,1,0,-1
"1,113",Clus 1,G 7,G 2,7,G 1,G 1,G 1,G 1,G 3,G 7,G 4,0,-1,-1,0,0,0,-1,0,1,0,0,-1,1,0,-1,0,0,0,-1,0,1,0,1,1,0,1,0,-1,1,0,1,0
"1,115",Clus 2,G 9,G 2,40,G 2,G 1,G 2,G 1,G 2,G 6,G 4,0,0,-1,-1,0,0,0,1,1,-1,-1,0,0,1,-1,-1,-1,-1,0,1,0,0,1,0,0,0,0,1,1,1,-1,-1
"1,117",Clus 5,G 8,G 2,15,G 2,G 2,G 2,G 1,G 1,G 6,G 1,0,-1,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,0,0,-1,-1,1,1,0,1,0,0,0,0,1,1,1,1,-1
"1,118",Clus 1,G 8,G 2,23,G 1,G 1,G 1,G 1,G 3,G 10,G 10,-1,-1,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,1,0,-1,0,0,0,1,0,1,1,1,1,1,1,1,0
"1,120",Clus 4,G 10,G 2,30,G 2,G 1,G 1,G 1,G 2,G 6,G 5,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,1,0,-1,0,1,1,1,1,-1,0
"1,121",Clus 5,G 10,G 2,40,G 1,G 2,G 2,G 1,G 1,G 4,G 8,0,-1,-1,0,1,-1,0,0,0,1,-1,0,0,0,1,-1,0,0,-1,-1,-1,-1,1,0,0,0,1,1,1,1,1,0
"1,122",Clus 5,G 7,G 1,20,G 1,G 2,G 1,G 2,G 1,G 4,G 2,0,0,-1,1,-1,-1,-1,1,1,0,-1,0,-1,0,-1,-1,0,0,0,0,0,-1,1,0,1,0,0,1,1,1,1,-1
"1,123",Clus 5,G 10,G 2,20,G 2,G 1,G 2,G 1,G 1,G 6,G 1,0,-1,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,-1,-1,-1,0,0,1,0,1,0,1,1,1,1,0,-1
"1,124",Clus 4,G 10,G 2,15,G 2,G 1,G 2,G 1,G 1,G 8,G 3,-1,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,1,-1,-1
"1,125",Clus 5,G 9,G 2,15,G 2,G 2,G 2,G 1,G 1,G 8,G 11,1,-1,-1,1,0,0,0,-1,1,1,-1,0,0,0,1,0,0,1,-1,0,0,0,1,0,0,0,0,0,1,1,0,0
"1,126",Clus 2,G 7,G 2,17,G 1,G 1,G 2,G 1,G 1,G 1,G 2,-1,-1,-1,0,0,0,0,-1,1,1,0,-1,-1,0,0,0,0,0,-1,0,0,0,1,0,-1,-1,0,1,1,1,1,-1
"1,128",Clus 4,G 6,G 2,15,G 2,G 1,G 1,G 1,G 2,G 5,G 4,-1,-1,-1,1,0,0,0,0,1,0,0,-1,-1,0,0,-1,0,0,-1,-1,0,0,1,0,-1,-1,1,1,1,1,0,-1
"1,129",Clus 3,G 5,G 2,15,G 1,G 2,G 2,G 1,G 1,G 6,G 2,0,0,0,1,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,0,-1,0,1,1,1,1,0,-1
"1,130",Clus 5,G 8,G 2,15,G 1,G 2,G 2,G 1,G 1,G 8,G 2,0,-1,-1,1,0,0,-1,1,0,1,-1,0,-1,0,0,0,0,-1,-1,0,0,0,1,0,-1,-1,1,1,1,1,0,-1
"1,131",Clus 4,G 9,G 2,6,G 2,G 1,G 1,G 1,G 4,G 6,G 6,0,-1,-1,1,0,0,0,1,1,-1,-1,0,0,0,0,0,0,-1,-1,1,0,-1,1,1,-1,-1,0,1,1,1,0,0
"1,132",Clus 4,G 9,G 2,30,G 2,G 2,G 2,G 1,G 1,G 6,G 4,1,-1,0,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,-1,0,0,1,-1,-1,0,0,1,1,1,-1,-1
"1,133",Clus 3,G 6,G 2,20,G 1,G 1,G 1,G 1,G 2,G 10,G 17,0,0,0,0,0,0,0,1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,-1,0,0,0,1,1,1,1,1,1,-1
"1,134",Clus 5,G 6,G 2,10,G 1,G 1,G 1,G 1,G 3,G 6,G 2,-1,-1,-1,1,0,0,0,0,1,0,-1,-1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,1,-1
"1,135",Clus 3,G 8,G 2,18,G 2,G 2,G 2,G 1,G 1,G 4,G 2,1,-1,0,0,0,0,-1,0,0,-1,0,-1,0,0,1,0,1,-1,-1,0,1,0,0,0,0,-1,1,0,0,1,0,-1
"1,136",Clus 1,G 3,G 1,2,G 2,G 1,G 1,G 1,G 4,G 2,G 3,0,0,0,0,-1,0,0,-1,0,-1,1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,0,-1,-1,0
"1,137",Clus 4,G 7,G 2,7,G 2,G 2,G 2,G 1,G 1,G 3,G 3,0,0,-1,1,0,0,0,1,0,0,-1,-1,0,1,1,-1,1,0,-1,0,1,0,1,0,-1,0,0,1,1,1,0,-1
"1,138",Clus 1,G 7,G 2,10,G 2,G 2,G 2,G 1,G 1,G 1,G 3,0,-1,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,0,0,1,-1,0,0,0,0,0,-1,1,0,0,1,1,-1,-1
"1,139",Clus 3,G 4,G 1,14,G 1,G 2,G 1,G 2,G 2,G 7,G 2,1,1,0,0,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,1,1,0,1,1,0
"1,140",Clus 4,G 10,G 2,10,G 2,G 1,G 2,G 1,G 2,G 11,G 6,0,-1,0,1,0,-1,0,1,0,0,0,-1,0,0,-1,-1,1,0,-1,0,-1,-1,0,0,-1,0,1,1,1,1,0,-1
"1,141",Clus 1,G 7,G 2,10,G 1,G 1,G 1,G 1,G 3,G 8,G 5,-1,-1,0,1,0,0,0,0,1,-1,-1,-1,0,0,1,0,0,0,-1,-1,-1,0,1,0,1,1,0,0,1,-1,1,-1
"1,142",Clus 2,G 5,G 2,10,G 2,G 1,G 1,G 1,G 4,G 4,G 5,-1,-1,-1,1,0,0,0,0,1,-1,-1,-1,-1,1,-1,0,0,1,0,-1,0,-1,1,0,0,0,0,0,0,0,-1,0
"1,143",Clus 4,G 9,G 1,10,G 2,G 1,G 2,G 1,G 2,G 4,G 2,0,0,-1,1,1,0,-1,1,0,1,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,0,-1,0,1,1,0,1,0,0
"1,144",Clus 5,G 10,G 2,7,G 1,G 1,G 2,G 3,G 2,G 7,G 8,0,0,0,1,0,0,0,1,1,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,1,0
"1,145",Clus 4,G 6,G 2,25,G 2,G 1,G 2,G 1,G 4,G 3,G 2,0,-1,0,0,0,0,0,0,1,0,0,-1,0,0,1,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,-1,-1
"1,146",Clus 4,G 7,G 2,1,G 2,G 1,G 2,G 1,G 2,G 5,G 2,0,-1,0,1,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,0,-1,0,0,0,1,0,-1,-1,0,1,1,1,-1,-1
"1,147",Clus 2,G 6,G 2,5,G 2,G 2,G 2,G 1,G 3,G 8,G 1,1,-1,0,1,0,0,0,1,1,0,0,-1,0,1,0,0,0,1,-1,0,0,0,1,0,-1,0,0,0,0,1,-1,-1
"1,149",Clus 4,G 7,G 2,20,G 2,G 1,G 2,G 1,G 1,G 10,G 8,0,-1,-1,1,0,0,-1,0,1,0,-1,-1,0,1,0,0,0,1,-1,0,0,0,1,0,-1,-1,0,0,1,1,-1,-1
"1,150",Clus 4,G 6,G 2,10,G 2,G 2,G 2,G 1,G 1,G 7,G 4,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,1,1,0,0,-1,-1
"1,151",Clus 3,G 7,G 1,15,G 1,G 2,G 1,G 2,G 1,G 1,G 3,0,0,0,0,-1,0,0,1,0,1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,1,1,0
"1,152",Clus 1,G 7,G 2,12,G 1,G 1,G 1,G 1,G 3,G 4,G 3,0,-1,-1,0,-1,-1,0,0,0,1,-1,-1,0,0,1,0,0,0,0,0,-1,0,0,0,1,1,0,0,1,1,1,0
"1,153",Clus 1,G 3,G 1,7,G 1,G 1,G 1,G 1,G 2,G 11,G 4,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,1,0,-1,1,1,0,1,1,0,0,1,1,1,-1
"1,154",Clus 4,G 5,G 1,15,G 2,G 1,G 1,G 1,G 3,G 3,G 3,-1,0,-1,1,-1,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,1,1,0,-1,-1,1,0,1,1,0,0
"1,155",Clus 4,G 6,G 1,10,G 2,G 1,G 2,G 3,G 2,G 12,G 2,0,-1,-1,1,-1,0,0,1,0,0,-1,-1,-1,0,0,-1,0,-1,-1,0,1,0,0,0,-1,-1,0,1,1,0,-1,-1
"1,156",Clus 3,G 7,G 2,15,G 1,G 2,G 2,G 1,G 1,G 3,G 3,1,0,-1,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,0,1,1,1,1,-1
"1,157",Clus 1,G 9,G 2,30,G 1,G 2,G 2,G 1,G 1,G 6,G 11,-1,-1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,1,0,0,1,1,0,1,-1
"1,158",Clus 2,G 8,G 2,12,G 2,G 1,G 2,G 1,G 3,G 9,G 3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,-1,0,-1,1,1,0,-1,-1,1,1,1,0,-1,0
"1,159",Clus 5,G 10,G 2,20,G 2,G 2,G 2,G 1,G 1,G 7,G 4,0,-1,0,1,0,-1,-1,0,1,0,-1,-1,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,-1
"1,160",Clus 4,G 8,G 1,35,G 2,G 1,G 2,G 1,G 3,G 6,G 3,0,0,0,1,0,0,0,0,1,0,0,-1,1,1,0,0,-1,-1,-1,0,0,-1,1,0,-1,-1,1,1,1,1,0,0
"1,161",Clus 2,G 6,G 2,20,G 2,G 1,G 1,G 1,G 4,G 7,G 2,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-1,1,-1,1,-1,-1,-1
